Iteration,SelectTime,Parallelism,BatchSize,ExecutionPlan
     4896,       94,     forced,   928000,"Parallel HashAggregate Seq Scan"
     4897,       95,     forced,   928000,"Parallel HashAggregate Seq Scan"
     4898,       85,     forced,   928000,"Parallel HashAggregate Seq Scan"
     4899,       80,     forced,   928000,"Parallel HashAggregate Seq Scan"
     4900,       85,     forced,   928000,"Parallel HashAggregate Seq Scan"
     4901,       90,    default,   964000,"Parallel HashAggregate Seq Scan"
     4902,       90,    default,   964000,"Parallel HashAggregate Seq Scan"
     4903,       91,    default,   964000,"Parallel HashAggregate Seq Scan"
     4904,      100,    default,   964000,"Parallel HashAggregate Seq Scan"
     4905,       98,    default,   964000,"Parallel HashAggregate Seq Scan"
     4906,       98,    default,   964000,"Parallel HashAggregate Seq Scan"
     4907,       97,    default,   964000,"Parallel HashAggregate Seq Scan"
     4908,       98,    default,   964000,"Parallel HashAggregate Seq Scan"
     4909,      102,    default,   964000,"Parallel HashAggregate Seq Scan"
     4910,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4911,       96,    default,   964000,"Parallel HashAggregate Seq Scan"
     4912,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4913,       91,    default,   964000,"Parallel HashAggregate Seq Scan"
     4914,      108,    default,   964000,"Parallel HashAggregate Seq Scan"
     4915,       96,    default,   964000,"Parallel HashAggregate Seq Scan"
     4916,       91,    default,   964000,"Parallel HashAggregate Seq Scan"
     4917,       94,    default,   964000,"Parallel HashAggregate Seq Scan"
     4918,       93,    default,   964000,"Parallel HashAggregate Seq Scan"
     4919,       96,    default,   964000,"Parallel HashAggregate Seq Scan"
     4920,       97,    default,   964000,"Parallel HashAggregate Seq Scan"
     4921,       98,    default,   964000,"Parallel HashAggregate Seq Scan"
     4922,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4923,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4924,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4925,       92,    default,   964000,"Parallel HashAggregate Seq Scan"
     4926,       87,    default,   964000,"Parallel HashAggregate Seq Scan"
     4927,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4928,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4929,      100,    default,   964000,"Parallel HashAggregate Seq Scan"
     4930,       91,    default,   964000,"Parallel HashAggregate Seq Scan"
     4931,       81,    default,   964000,"Parallel HashAggregate Seq Scan"
     4932,       87,    default,   964000,"Parallel HashAggregate Seq Scan"
     4933,       90,    default,   964000,"Parallel HashAggregate Seq Scan"
     4934,      100,    default,   964000,"Parallel HashAggregate Seq Scan"
     4935,      100,    default,   964000,"Parallel HashAggregate Seq Scan"
     4936,      100,    default,   964000,"Parallel HashAggregate Seq Scan"
     4937,      101,    default,   964000,"Parallel HashAggregate Seq Scan"
     4938,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4939,       99,    default,   964000,"Parallel HashAggregate Seq Scan"
     4940,       97,    default,   964000,"Parallel HashAggregate Seq Scan"
     4941,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4942,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4943,       88,    default,   964000,"Parallel HashAggregate Seq Scan"
     4944,       82,    default,   964000,"Parallel HashAggregate Seq Scan"
     4945,       79,    default,   964000,"Parallel HashAggregate Seq Scan"
     4946,       94,    default,   964000,"Parallel HashAggregate Seq Scan"
     4947,       97,    default,   964000,"Parallel HashAggregate Seq Scan"
     4948,       85,    default,   964000,"Parallel HashAggregate Seq Scan"
     4949,       90,    default,   964000,"Parallel HashAggregate Seq Scan"
     4950,       79,    default,   964000,"Parallel HashAggregate Seq Scan"
     4951,       84,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4952,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4953,       94,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4954,      100,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4955,       97,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4956,       97,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4957,       91,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4958,       93,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4959,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4960,       93,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4961,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4962,       97,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4963,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4964,       94,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4965,       93,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4966,       96,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4967,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4968,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4969,       94,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4970,       96,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4971,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4972,       94,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4973,       97,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4974,       97,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4975,       90,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4976,       91,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4977,       95,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4978,       91,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4979,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4980,       90,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4981,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4982,       96,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4983,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4984,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4985,       79,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4986,       92,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4987,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4988,       95,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4989,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4990,       90,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4991,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4992,       95,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4993,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4994,       96,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4995,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4996,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4997,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4998,       99,     forced,   964000,"Parallel HashAggregate Seq Scan"
     4999,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     5000,       98,     forced,   964000,"Parallel HashAggregate Seq Scan"
     5001,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5002,       96,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5003,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5004,      104,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5005,       93,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5006,       97,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5007,      111,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5008,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5009,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5010,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5011,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5012,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5013,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5014,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5015,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5016,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5017,       96,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5018,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5019,       95,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5020,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5021,       91,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5022,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5023,       97,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5024,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5025,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5026,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5027,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5028,       92,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5029,       91,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5030,      103,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5031,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5032,      102,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5033,       88,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5034,      100,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5035,       88,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5036,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5037,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5038,       90,    default,  1000000,"Parallel HashAggregate Seq Scan"
     5039,      101,    default,  1000000,"Parallel HashAggregate Seq Scan"
