Iteration,SelectTime,Index,BatchSize,ExecutionPlan
     6623,      171,   no_index,   784000,"HashAggregate Seq Scan"
     6624,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6625,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6626,      171,   no_index,   784000,"HashAggregate Seq Scan"
     6627,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6628,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6629,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6630,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6631,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6632,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6633,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6634,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6635,      168,   no_index,   784000,"HashAggregate Seq Scan"
     6636,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6637,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6638,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6639,      172,   no_index,   784000,"HashAggregate Seq Scan"
     6640,      174,   no_index,   784000,"HashAggregate Seq Scan"
     6641,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6642,      173,   no_index,   784000,"HashAggregate Seq Scan"
     6643,      171,   no_index,   784000,"HashAggregate Seq Scan"
     6644,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6645,      170,   no_index,   784000,"HashAggregate Seq Scan"
     6646,      176,   no_index,   784000,"HashAggregate Seq Scan"
     6647,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6648,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6649,      168,   no_index,   784000,"HashAggregate Seq Scan"
     6650,      169,   no_index,   784000,"HashAggregate Seq Scan"
     6651,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6652,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6653,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6654,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6655,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6656,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6657,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6658,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6659,      174,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6660,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6661,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6662,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6663,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6664,      167,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6665,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6666,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6667,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6668,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6669,      174,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6670,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6671,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6672,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6673,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6674,      175,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6675,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6676,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6677,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6678,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6679,      174,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6680,      168,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6681,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6682,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6683,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6684,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6685,      173,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6686,      173,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6687,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6688,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6689,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6690,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6691,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6692,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6693,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6694,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6695,      171,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6696,      170,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6697,      169,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6698,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6699,      172,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6700,      168,resource_billing-date,   784000,"HashAggregate Seq Scan"
     6701,      167,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6702,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6703,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6704,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6705,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6706,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6707,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6708,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6709,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6710,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6711,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6712,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6713,      167,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6714,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6715,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6716,      167,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6717,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6718,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6719,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6720,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6721,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6722,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6723,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6724,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6725,      166,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6726,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6727,      173,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6728,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6729,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6730,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6731,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6732,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6733,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6734,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6735,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6736,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6737,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6738,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6739,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6740,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6741,      168,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6742,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6743,      166,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6744,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6745,      170,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6746,      171,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6747,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6748,      172,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6749,      184,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6750,      169,resource_billing-date_cost,   784000,"HashAggregate Seq Scan"
     6751,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6752,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6753,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6754,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6755,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6756,      176,   no_index,   820000,"HashAggregate Seq Scan"
     6757,      176,   no_index,   820000,"HashAggregate Seq Scan"
     6758,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6759,      192,   no_index,   820000,"HashAggregate Seq Scan"
     6760,      207,   no_index,   820000,"HashAggregate Seq Scan"
     6761,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6762,      181,   no_index,   820000,"HashAggregate Seq Scan"
     6763,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6764,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6765,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6766,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6767,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6768,      182,   no_index,   820000,"HashAggregate Seq Scan"
     6769,      176,   no_index,   820000,"HashAggregate Seq Scan"
     6770,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6771,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6772,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6773,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6774,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6775,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6776,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6777,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6778,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6779,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6780,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6781,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6782,      182,   no_index,   820000,"HashAggregate Seq Scan"
     6783,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6784,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6785,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6786,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6787,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6788,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6789,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6790,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6791,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6792,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6793,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6794,      176,   no_index,   820000,"HashAggregate Seq Scan"
     6795,      177,   no_index,   820000,"HashAggregate Seq Scan"
     6796,      180,   no_index,   820000,"HashAggregate Seq Scan"
     6797,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6798,      179,   no_index,   820000,"HashAggregate Seq Scan"
     6799,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6800,      178,   no_index,   820000,"HashAggregate Seq Scan"
     6801,      174,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6802,      177,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6803,      176,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6804,      176,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6805,      181,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6806,      179,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6807,      177,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6808,      177,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6809,      178,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6810,      178,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6811,      178,resource_billing-date,   820000,"HashAggregate Seq Scan"
     6812,      180,resource_billing-date,   820000,"HashAggregate Seq Scan"
