Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
     7626,       638,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7627,       643,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7628,       623,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7629,       631,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7630,       625,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7631,       649,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7632,       652,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7633,       634,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7634,       642,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7635,       640,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7636,       632,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7637,       625,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7638,       624,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7639,       632,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7640,       629,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7641,       637,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7642,       636,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7643,       630,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7644,       643,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7645,       640,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7646,       644,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7647,       637,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7648,       646,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7649,       636,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7650,       647,  1000000,resource_billing-date_cost,          8920,"Parallel HashAggregate Seq Scan"
     7651,       641,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7652,       677,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7653,       664,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7654,       640,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7655,       644,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7656,       651,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7657,       627,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7658,       644,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7659,       656,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7660,       639,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7661,       644,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7662,       660,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7663,       637,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7664,       661,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7665,       652,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7666,      2533,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7667,       646,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7668,       689,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7669,       649,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7670,       672,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7671,       673,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7672,       655,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7673,       632,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7674,       679,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7675,       627,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7676,       639,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7677,       722,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7678,       619,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7679,       645,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7680,       649,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7681,       721,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7682,       736,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7683,       762,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7684,       635,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7685,       649,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7686,       632,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7687,       640,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7688,       657,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7689,       653,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7690,       642,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7691,       639,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7692,       655,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7693,       645,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7694,       640,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7695,       649,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7696,       644,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7697,       724,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7698,       636,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7699,       630,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7700,       626,  1000000,   no_index,          9280,"Parallel HashAggregate Seq Scan"
     7701,       637,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7702,       660,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7703,       658,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7704,       645,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7705,       648,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7706,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7707,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7708,       648,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7709,       655,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7710,       665,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7711,       634,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7712,       623,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7713,       657,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7714,       647,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7715,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7716,       653,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7717,       621,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7718,       637,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7719,       632,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7720,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7721,       665,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7722,       647,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7723,       659,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7724,       641,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7725,       630,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7726,       662,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7727,       661,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7728,       654,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7729,       657,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7730,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7731,       656,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7732,       656,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7733,       639,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7734,       656,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7735,       653,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7736,       662,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7737,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7738,       645,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7739,       665,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7740,       646,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7741,       649,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7742,       636,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7743,       663,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7744,       666,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7745,       661,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7746,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7747,       638,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7748,       650,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7749,       660,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7750,       641,  1000000,resource_billing-date,          9280,"Parallel HashAggregate Seq Scan"
     7751,       661,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7752,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7753,       652,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7754,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7755,       642,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7756,       666,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7757,       646,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7758,       630,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7759,       657,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7760,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7761,       659,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7762,       657,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7763,       642,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7764,       663,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7765,       659,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7766,       641,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7767,       643,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7768,       689,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7769,       646,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7770,       619,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7771,       637,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7772,       653,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7773,       642,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7774,       652,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7775,       634,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7776,       639,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7777,       660,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7778,       623,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7779,       630,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7780,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7781,       648,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7782,       647,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7783,       636,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7784,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7785,       645,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7786,       633,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7787,       645,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7788,       642,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7789,       636,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7790,       637,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7791,       639,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7792,       664,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7793,       646,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7794,       627,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7795,       636,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7796,       623,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7797,       655,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7798,       649,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7799,       647,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7800,       654,  1000000,resource_billing-date_cost,          9280,"Parallel HashAggregate Seq Scan"
     7801,       664,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7802,       667,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7803,       645,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7804,       664,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7805,       661,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7806,       675,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7807,       652,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7808,       655,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7809,       640,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7810,       676,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7811,       648,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7812,       709,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7813,       639,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7814,       651,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7815,       660,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7816,       672,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7817,       659,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7818,       664,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7819,       660,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7820,       664,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7821,       663,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7822,       652,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7823,       670,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7824,       657,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7825,       674,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7826,       663,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7827,       647,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7828,       656,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7829,       686,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7830,       665,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7831,       672,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7832,       665,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7833,       671,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7834,       652,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7835,       636,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7836,       636,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7837,       650,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7838,       666,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7839,       658,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7840,       649,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7841,       654,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7842,       666,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7843,       681,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7844,       652,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7845,       657,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7846,       671,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7847,       662,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7848,       676,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7849,       666,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7850,       670,  1000000,   no_index,          9640,"Parallel HashAggregate Seq Scan"
     7851,       659,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7852,       644,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7853,       659,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7854,       670,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7855,       654,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7856,       656,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7857,       649,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7858,       670,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7859,       642,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7860,       653,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7861,       662,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7862,       683,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7863,       670,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7864,       668,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7865,       670,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7866,       652,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7867,       681,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7868,       666,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7869,       688,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7870,       673,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7871,       680,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7872,       660,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7873,       666,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7874,       656,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7875,       665,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7876,       652,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7877,       651,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7878,       663,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7879,       672,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7880,       659,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7881,       664,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7882,       666,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7883,       670,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7884,       661,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7885,       648,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7886,       667,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7887,       650,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7888,       668,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7889,       669,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7890,       667,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7891,       662,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7892,       652,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7893,       672,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7894,       663,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7895,       665,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7896,       649,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7897,       656,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7898,       643,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7899,       656,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7900,       643,  1000000,resource_billing-date,          9640,"Parallel HashAggregate Seq Scan"
     7901,       646,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7902,       641,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7903,       667,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7904,       668,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7905,       649,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7906,       663,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7907,       647,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7908,       642,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7909,       668,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7910,       660,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7911,       642,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7912,       654,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7913,       664,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7914,       637,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7915,       649,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7916,       644,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7917,       653,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7918,       651,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7919,       666,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7920,       652,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7921,       666,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7922,       644,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7923,       665,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7924,       646,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7925,       680,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7926,       752,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7927,       672,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7928,       656,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7929,       668,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7930,       648,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7931,       669,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7932,       659,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7933,       657,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7934,       667,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7935,       665,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7936,       653,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7937,       661,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7938,       660,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7939,       673,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7940,       659,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7941,       654,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7942,       666,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7943,       659,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7944,       654,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7945,       655,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7946,       662,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7947,       678,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7948,       660,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
