Iteration,SelectTime,HashAgg,BatchSize,ExecutionPlan
      483,        11,        off,    24400,"GroupAggregate Index Only Scan"
      484,        11,        off,    24400,"GroupAggregate Index Only Scan"
      485,        11,        off,    24400,"GroupAggregate Index Only Scan"
      486,        11,        off,    24400,"GroupAggregate Index Only Scan"
      487,        12,        off,    24400,"GroupAggregate Index Only Scan"
      488,        11,        off,    24400,"GroupAggregate Index Only Scan"
      489,        11,        off,    24400,"GroupAggregate Index Only Scan"
      490,        12,        off,    24400,"GroupAggregate Index Only Scan"
      491,        11,        off,    24400,"GroupAggregate Index Only Scan"
      492,        11,        off,    24400,"GroupAggregate Index Only Scan"
      493,        11,        off,    24400,"GroupAggregate Index Only Scan"
      494,        11,        off,    24400,"GroupAggregate Index Only Scan"
      495,        12,        off,    24400,"GroupAggregate Index Only Scan"
      496,        12,        off,    24400,"GroupAggregate Index Only Scan"
      497,        12,        off,    24400,"GroupAggregate Index Only Scan"
      498,        11,        off,    24400,"GroupAggregate Index Only Scan"
      499,        11,        off,    24400,"GroupAggregate Index Only Scan"
      500,        12,        off,    24400,"GroupAggregate Index Only Scan"
      501,         7,         on,    28000,"HashAggregate Seq Scan"
      502,         8,         on,    28000,"HashAggregate Seq Scan"
      503,         8,         on,    28000,"HashAggregate Seq Scan"
      504,         8,         on,    28000,"HashAggregate Seq Scan"
      505,         8,         on,    28000,"HashAggregate Seq Scan"
      506,         8,         on,    28000,"HashAggregate Seq Scan"
      507,         9,         on,    28000,"HashAggregate Seq Scan"
      508,         7,         on,    28000,"HashAggregate Seq Scan"
      509,         8,         on,    28000,"HashAggregate Seq Scan"
      510,         8,         on,    28000,"HashAggregate Seq Scan"
      511,         8,         on,    28000,"HashAggregate Seq Scan"
      512,        11,         on,    28000,"HashAggregate Seq Scan"
      513,         8,         on,    28000,"HashAggregate Seq Scan"
      514,         7,         on,    28000,"HashAggregate Seq Scan"
      515,         7,         on,    28000,"HashAggregate Seq Scan"
      516,         7,         on,    28000,"HashAggregate Seq Scan"
      517,         8,         on,    28000,"HashAggregate Seq Scan"
      518,         8,         on,    28000,"HashAggregate Seq Scan"
      519,         8,         on,    28000,"HashAggregate Seq Scan"
      520,         8,         on,    28000,"HashAggregate Seq Scan"
      521,         8,         on,    28000,"HashAggregate Seq Scan"
      522,         8,         on,    28000,"HashAggregate Seq Scan"
      523,         8,         on,    28000,"HashAggregate Seq Scan"
      524,         8,         on,    28000,"HashAggregate Seq Scan"
      525,         8,         on,    28000,"HashAggregate Seq Scan"
      526,         9,         on,    28000,"HashAggregate Seq Scan"
      527,         8,         on,    28000,"HashAggregate Seq Scan"
      528,         8,         on,    28000,"HashAggregate Seq Scan"
      529,         8,         on,    28000,"HashAggregate Seq Scan"
      530,         8,         on,    28000,"HashAggregate Seq Scan"
      531,         8,         on,    28000,"HashAggregate Seq Scan"
      532,         8,         on,    28000,"HashAggregate Seq Scan"
      533,         8,         on,    28000,"HashAggregate Seq Scan"
      534,         8,         on,    28000,"HashAggregate Seq Scan"
      535,         7,         on,    28000,"HashAggregate Seq Scan"
      536,         8,         on,    28000,"HashAggregate Seq Scan"
      537,        10,         on,    28000,"HashAggregate Seq Scan"
      538,         7,         on,    28000,"HashAggregate Seq Scan"
      539,         8,         on,    28000,"HashAggregate Seq Scan"
      540,         8,         on,    28000,"HashAggregate Seq Scan"
      541,         8,         on,    28000,"HashAggregate Seq Scan"
      542,         8,         on,    28000,"HashAggregate Seq Scan"
      543,         8,         on,    28000,"HashAggregate Seq Scan"
      544,         8,         on,    28000,"HashAggregate Seq Scan"
      545,         8,         on,    28000,"HashAggregate Seq Scan"
      546,         8,         on,    28000,"HashAggregate Seq Scan"
      547,         8,         on,    28000,"HashAggregate Seq Scan"
      548,         7,         on,    28000,"HashAggregate Seq Scan"
      549,         8,         on,    28000,"HashAggregate Seq Scan"
      550,        12,         on,    28000,"HashAggregate Seq Scan"
      551,        17,        off,    28000,"GroupAggregate Index Only Scan"
      552,        12,        off,    28000,"GroupAggregate Index Only Scan"
      553,        13,        off,    28000,"GroupAggregate Index Only Scan"
      554,        13,        off,    28000,"GroupAggregate Index Only Scan"
      555,        13,        off,    28000,"GroupAggregate Index Only Scan"
      556,        13,        off,    28000,"GroupAggregate Index Only Scan"
      557,        13,        off,    28000,"GroupAggregate Index Only Scan"
      558,        13,        off,    28000,"GroupAggregate Index Only Scan"
      559,        14,        off,    28000,"GroupAggregate Index Only Scan"
      560,        13,        off,    28000,"GroupAggregate Index Only Scan"
      561,        13,        off,    28000,"GroupAggregate Index Only Scan"
      562,        12,        off,    28000,"GroupAggregate Index Only Scan"
      563,        13,        off,    28000,"GroupAggregate Index Only Scan"
      564,        13,        off,    28000,"GroupAggregate Index Only Scan"
      565,        13,        off,    28000,"GroupAggregate Index Only Scan"
      566,        13,        off,    28000,"GroupAggregate Index Only Scan"
      567,        13,        off,    28000,"GroupAggregate Index Only Scan"
      568,        13,        off,    28000,"GroupAggregate Index Only Scan"
      569,        13,        off,    28000,"GroupAggregate Index Only Scan"
      570,        13,        off,    28000,"GroupAggregate Index Only Scan"
      571,        13,        off,    28000,"GroupAggregate Index Only Scan"
      572,        13,        off,    28000,"GroupAggregate Index Only Scan"
      573,        13,        off,    28000,"GroupAggregate Index Only Scan"
      574,        12,        off,    28000,"GroupAggregate Index Only Scan"
      575,        12,        off,    28000,"GroupAggregate Index Only Scan"
      576,        13,        off,    28000,"GroupAggregate Index Only Scan"
      577,        13,        off,    28000,"GroupAggregate Index Only Scan"
      578,        12,        off,    28000,"GroupAggregate Index Only Scan"
      579,        12,        off,    28000,"GroupAggregate Index Only Scan"
      580,        13,        off,    28000,"GroupAggregate Index Only Scan"
      581,        12,        off,    28000,"GroupAggregate Index Only Scan"
      582,        12,        off,    28000,"GroupAggregate Index Only Scan"
      583,        12,        off,    28000,"GroupAggregate Index Only Scan"
      584,        12,        off,    28000,"GroupAggregate Index Only Scan"
      585,        13,        off,    28000,"GroupAggregate Index Only Scan"
      586,        13,        off,    28000,"GroupAggregate Index Only Scan"
      587,        12,        off,    28000,"GroupAggregate Index Only Scan"
      588,        12,        off,    28000,"GroupAggregate Index Only Scan"
      589,        12,        off,    28000,"GroupAggregate Index Only Scan"
      590,        12,        off,    28000,"GroupAggregate Index Only Scan"
      591,        12,        off,    28000,"GroupAggregate Index Only Scan"
      592,        12,        off,    28000,"GroupAggregate Index Only Scan"
      593,        12,        off,    28000,"GroupAggregate Index Only Scan"
      594,        12,        off,    28000,"GroupAggregate Index Only Scan"
      595,        13,        off,    28000,"GroupAggregate Index Only Scan"
      596,        12,        off,    28000,"GroupAggregate Index Only Scan"
      597,        13,        off,    28000,"GroupAggregate Index Only Scan"
      598,        13,        off,    28000,"GroupAggregate Index Only Scan"
      599,        12,        off,    28000,"GroupAggregate Index Only Scan"
      600,        17,        off,    28000,"GroupAggregate Index Only Scan"
      601,         9,         on,    31600,"HashAggregate Seq Scan"
      602,         8,         on,    31600,"HashAggregate Seq Scan"
      603,         8,         on,    31600,"HashAggregate Seq Scan"
      604,         9,         on,    31600,"HashAggregate Seq Scan"
      605,         8,         on,    31600,"HashAggregate Seq Scan"
      606,         8,         on,    31600,"HashAggregate Seq Scan"
      607,         8,         on,    31600,"HashAggregate Seq Scan"
      608,         8,         on,    31600,"HashAggregate Seq Scan"
      609,         8,         on,    31600,"HashAggregate Seq Scan"
      610,         8,         on,    31600,"HashAggregate Seq Scan"
      611,         8,         on,    31600,"HashAggregate Seq Scan"
      612,         8,         on,    31600,"HashAggregate Seq Scan"
      613,         8,         on,    31600,"HashAggregate Seq Scan"
      614,        22,         on,    31600,"HashAggregate Seq Scan"
      615,         8,         on,    31600,"HashAggregate Seq Scan"
      616,         9,         on,    31600,"HashAggregate Seq Scan"
      617,         9,         on,    31600,"HashAggregate Seq Scan"
      618,         8,         on,    31600,"HashAggregate Seq Scan"
      619,         8,         on,    31600,"HashAggregate Seq Scan"
      620,         8,         on,    31600,"HashAggregate Seq Scan"
      621,         8,         on,    31600,"HashAggregate Seq Scan"
      622,         8,         on,    31600,"HashAggregate Seq Scan"
      623,         8,         on,    31600,"HashAggregate Seq Scan"
      624,         8,         on,    31600,"HashAggregate Seq Scan"
      625,        11,         on,    31600,"HashAggregate Seq Scan"
      626,         8,         on,    31600,"HashAggregate Seq Scan"
